id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,basement,showers,electricity,school_1mi
14051,20150126T000000,389000.0,2.0,2.0,1200.0,7131,1.0,0.0,0.0,?,8.0,1200.0,?,2006.0,0.0,98053.0,47.7199,-122.022,1670.0,4601.0,0.0,2.0,1.0,1.0
14052,20140529T000000,2750000.0,4.0,3.25,4430.0,21000,2.0,0.0,0.0,?,10.0,4430.0,?,1952.0,2007.0,98039.0,47.6398,-122.23700000000001,3930.0,20000.0,0.0,3.0,1.0,1.0
14053,20140821T000000,661000.0,3.0,2.0,1820.0,4418,2.0,0.0,0.0,4.0,8.0,1820.0,?,1994.0,0.0,98033.0,47.6947,-122.19,1920.0,13402.0,0.0,2.0,1.0,1.0
14054,20140912T000000,344000.0,2.0,2.0,1300.0,4659,1.0,0.0,0.0,3.0,8.0,1300.0,?,2005.0,0.0,98053.0,47.7132,-122.03299999999999,1640.0,4780.0,0.0,2.0,1.0,1.0
14055,20150422T000000,510000.0,1.0,1.0,680.0,6600,1.0,0.0,0.0,?,5.0,480.0,200,1916.0,0.0,98199.0,47.6567,-122.39200000000001,1170.0,5500.0,1.0,1.0,1.0,1.0
14056,20140916T000000,289000.0,2.0,1.0,780.0,4132,1.0,0.0,0.0,3.0,7.0,780.0,?,1942.0,0.0,98136.0,47.5324,-122.387,1100.0,5100.0,0.0,1.0,1.0,1.0
14057,20140827T000000,365000.0,3.0,2.25,2430.0,7614,1.5,0.0,0.0,3.0,8.0,1900.0,530,1979.0,0.0,98056.0,47.5065,-122.191,1720.0,11250.0,1.0,2.0,1.0,1.0
14058,20140730T000000,410000.0,3.0,1.5,1750.0,32500,1.0,0.0,0.0,4.0,7.0,1750.0,?,1966.0,0.0,98027.0,47.5316,-121.959,1820.0,102801.0,0.0,1.0,1.0,1.0
14059,20140724T000000,535610.0,3.0,1.0,1610.0,5100,1.5,0.0,0.0,5.0,7.0,1010.0,600,1901.0,0.0,98117.0,47.6765,-122.38600000000001,1270.0,5100.0,1.0,1.0,1.0,1.0
14060,20141113T000000,397950.0,4.0,1.75,2120.0,7620,2.0,0.0,0.0,3.0,8.0,2120.0,?,1971.0,2002.0,98166.0,47.457,-122.346,1820.0,7620.0,0.0,2.0,1.0,1.0
14061,20140827T000000,284000.0,3.0,1.75,1430.0,4850,1.0,0.0,0.0,?,7.0,930.0,500,1978.0,0.0,98108.0,47.5472,-122.303,1430.0,4850.0,1.0,2.0,1.0,1.0
14062,20141217T000000,201000.0,4.0,1.5,1360.0,8100,1.5,0.0,0.0,?,7.0,1360.0,?,1962.0,0.0,98168.0,47.4931,-122.305,1300.0,8100.0,0.0,2.0,1.0,1.0
14063,20141215T000000,734000.0,4.0,2.25,2530.0,5000,1.5,0.0,0.0,4.0,7.0,1690.0,840,1925.0,0.0,98117.0,47.6806,-122.36,1530.0,5000.0,1.0,2.0,1.0,1.0
14064,20150108T000000,357500.0,5.0,3.0,3270.0,9146,2.0,0.0,0.0,?,7.0,3270.0,?,2002.0,0.0,98092.0,47.3342,-122.169,3200.0,6300.0,0.0,3.0,1.0,1.0
14065,20141015T000000,550120.0,5.0,2.5,2620.0,8050,1.0,0.0,0.0,3.0,8.0,1520.0,1100,1975.0,0.0,98052.0,47.6919,-122.115,2030.0,7676.0,1.0,2.0,1.0,1.0
14066,20150310T000000,300000.0,3.0,1.5,1810.0,8232,1.0,0.0,0.0,3.0,8.0,1810.0,?,1988.0,0.0,98001.0,47.3195,-122.273,2260.0,8491.0,0.0,1.0,1.0,1.0
14067,20140819T000000,374950.0,3.0,2.5,2120.0,9653,2.0,0.0,0.0,3.0,8.0,2120.0,?,1992.0,0.0,98030.0,47.3843,-122.213,1780.0,9801.0,0.0,2.0,1.0,1.0
14068,20150413T000000,602500.0,4.0,1.75,2190.0,41000,2.0,0.0,0.0,3.0,8.0,2190.0,?,1980.0,0.0,98075.0,47.5755,-122.03299999999999,2590.0,35370.0,0.0,2.0,1.0,1.0
14069,20141222T000000,221000.0,3.0,1.0,980.0,7606,1.0,0.0,0.0,3.0,7.0,980.0,?,1954.0,0.0,98188.0,47.4356,-122.29,980.0,8125.0,0.0,1.0,1.0,1.0
14070,20150410T000000,920000.0,5.0,3.0,2230.0,4400,2.0,0.0,0.0,3.0,7.0,1730.0,500,1913.0,0.0,98102.0,47.6404,-122.325,1280.0,1800.0,1.0,3.0,1.0,1.0
14071,20150306T000000,235000.0,4.0,2.0,1540.0,9279,1.0,0.0,0.0,?,7.0,1540.0,?,1955.0,0.0,98118.0,47.5163,-122.26799999999999,1540.0,5110.0,0.0,2.0,1.0,1.0
14072,20140804T000000,375000.0,3.0,1.0,980.0,7296,1.0,0.0,0.0,3.0,7.0,980.0,?,1967.0,0.0,98034.0,47.7292,-122.23100000000001,1280.0,7296.0,0.0,1.0,1.0,1.0
14073,20140827T000000,599000.0,4.0,2.5,2120.0,3640,2.0,0.0,0.0,?,8.0,2120.0,?,2005.0,0.0,98029.0,47.5521,-121.99600000000001,2190.0,3640.0,0.0,3.0,1.0,1.0
14074,20140603T000000,562100.0,3.0,2.25,2090.0,12112,2.0,0.0,0.0,3.0,8.0,2090.0,?,1983.0,0.0,98052.0,47.7015,-122.13,1760.0,12112.0,0.0,2.0,1.0,?
14075,20150316T000000,640000.0,3.0,2.5,1620.0,1377,2.0,0.0,0.0,3.0,8.0,1100.0,520,2009.0,0.0,98112.0,47.6195,-122.29899999999999,1620.0,1251.0,1.0,2.0,1.0,1.0
14076,20141120T000000,294000.0,3.0,2.0,1650.0,11256,1.0,0.0,0.0,4.0,7.0,1250.0,400,1957.0,0.0,98168.0,47.4707,-122.26,1860.0,11256.0,1.0,2.0,1.0,1.0
14077,20141229T000000,714000.0,4.0,2.5,3230.0,7766,2.0,0.0,0.0,?,9.0,3230.0,?,2005.0,0.0,98052.0,47.7069,-122.131,3740.0,8344.0,0.0,2.0,1.0,1.0
14078,20140521T000000,970000.0,4.0,3.25,2790.0,5420,1.0,0.0,3.0,?,9.0,1130.0,1660,1963.0,2013.0,98177.0,47.7698,-122.38600000000001,2530.0,7200.0,1.0,3.0,1.0,1.0
14079,20150428T000000,280000.0,4.0,2.25,1600.0,7916,2.0,0.0,0.0,?,7.0,1600.0,?,1991.0,0.0,98022.0,47.193999999999996,-121.98100000000001,1540.0,7242.0,0.0,2.0,1.0,1.0
14080,20141112T000000,260000.0,4.0,2.5,1790.0,4358,2.0,0.0,0.0,3.0,7.0,1790.0,?,1993.0,0.0,98031.0,47.3994,-122.204,1790.0,4305.0,0.0,2.0,1.0,1.0
14081,20141119T000000,294000.0,3.0,1.5,2060.0,15050,1.5,0.0,0.0,4.0,7.0,2060.0,?,1938.0,0.0,98023.0,47.3321,-122.37299999999999,1900.0,15674.0,0.0,2.0,1.0,1.0
14082,20140728T000000,255500.0,4.0,1.0,1370.0,41194,1.5,0.0,2.0,5.0,5.0,1370.0,?,1900.0,0.0,98092.0,47.2716,-122.14399999999999,1590.0,84070.0,0.0,1.0,1.0,1.0
14083,20140904T000000,3300000.0,5.0,4.75,6200.0,13873,2.0,1.0,4.0,4.0,11.0,4440.0,1760,1989.0,0.0,98008.0,47.605,-122.11200000000001,2940.0,13525.0,1.0,5.0,1.0,1.0
14084,20140508T000000,450000.0,3.0,2.0,1510.0,43560,1.0,0.0,0.0,3.0,7.0,1510.0,?,1954.0,0.0,98077.0,47.7218,-122.079,2060.0,67756.0,0.0,2.0,1.0,1.0
14085,20140512T000000,368000.0,3.0,1.0,1280.0,9898,1.0,0.0,0.0,3.0,7.0,1280.0,?,1968.0,0.0,98072.0,47.7677,-122.163,1290.0,9625.0,0.0,1.0,1.0,1.0
14086,20141110T000000,830000.0,4.0,2.25,2180.0,11056,1.0,0.0,0.0,3.0,8.0,1370.0,810,1963.0,0.0,98004.0,47.6042,-122.193,2090.0,8747.0,1.0,2.0,1.0,1.0
14087,20140715T000000,282500.0,2.0,1.75,1440.0,11210,1.0,0.0,0.0,4.0,6.0,1130.0,310,1935.0,0.0,98146.0,47.498000000000005,-122.35,1250.0,9381.0,1.0,2.0,1.0,1.0
14088,20140502T000000,335000.0,3.0,2.25,1580.0,16215,1.0,0.0,0.0,4.0,7.0,1580.0,?,1978.0,0.0,98024.0,47.5643,-121.897,1450.0,16215.0,0.0,2.0,1.0,1.0
14089,20140707T000000,558000.0,2.0,2.0,1580.0,5750,1.0,0.0,0.0,5.0,6.0,790.0,790,1910.0,0.0,98116.0,47.5668,-122.384,1580.0,5750.0,1.0,2.0,1.0,1.0
14090,20150224T000000,270000.0,4.0,1.5,1730.0,8505,1.5,0.0,0.0,4.0,7.0,1730.0,?,1961.0,0.0,98146.0,47.4905,-122.34700000000001,1510.0,8505.0,0.0,1.0,1.0,1.0
14091,20140725T000000,152000.0,2.0,1.0,700.0,13500,1.0,0.0,0.0,?,4.0,700.0,?,1920.0,0.0,98031.0,47.3882,-122.208,1600.0,10124.0,0.0,1.0,1.0,1.0
14092,20140617T000000,493000.0,4.0,1.75,2030.0,18295,1.5,0.0,0.0,4.0,7.0,2030.0,?,1975.0,0.0,98034.0,47.7326,-122.179,1970.0,7307.0,0.0,2.0,1.0,1.0
14093,20140815T000000,740000.0,4.0,2.5,2500.0,10330,2.0,0.0,0.0,3.0,10.0,2500.0,?,1992.0,0.0,98006.0,47.5595,-122.11399999999999,2710.0,8375.0,0.0,2.0,1.0,1.0
14094,20150313T000000,789800.0,3.0,2.5,2605.0,2216,2.0,0.0,2.0,3.0,9.0,2090.0,515,1979.0,0.0,98033.0,47.6536,-122.20299999999999,2605.0,2300.0,1.0,3.0,1.0,1.0
14095,20150508T000000,275000.0,2.0,1.0,910.0,4191,1.0,0.0,0.0,3.0,6.0,910.0,?,1910.0,0.0,98117.0,47.6929,-122.36,1480.0,6050.0,0.0,1.0,1.0,1.0
14096,20140507T000000,1500000.0,6.0,2.5,3560.0,6480,2.5,0.0,0.0,4.0,11.0,3560.0,?,1914.0,0.0,98112.0,47.626999999999995,-122.304,2780.0,6480.0,0.0,3.0,1.0,1.0
14097,20140929T000000,424000.0,3.0,1.75,1140.0,3395,1.0,0.0,0.0,5.0,7.0,620.0,520,1925.0,0.0,98107.0,47.6712,-122.39299999999999,1480.0,3500.0,1.0,2.0,1.0,1.0
14098,20150327T000000,715000.0,2.0,1.0,1000.0,3513,1.0,0.0,4.0,4.0,5.0,1000.0,?,1914.0,0.0,98116.0,47.5935,-122.39,1930.0,4920.0,0.0,1.0,1.0,1.0
14099,20140730T000000,600000.0,4.0,2.5,3010.0,7953,2.0,0.0,0.0,3.0,9.0,3010.0,?,2000.0,0.0,98056.0,47.522,-122.19,2670.0,6202.0,0.0,3.0,1.0,1.0
14100,20140813T000000,802000.0,2.0,1.75,2110.0,8700,1.0,0.0,4.0,4.0,9.0,1760.0,350,1960.0,0.0,98146.0,47.4912,-122.365,2120.0,9500.0,1.0,2.0,1.0,1.0
14101,20140726T000000,165000.0,3.0,1.0,910.0,8700,1.0,0.0,0.0,4.0,6.0,910.0,?,1943.0,0.0,98188.0,47.449,-122.29,1090.0,8700.0,0.0,1.0,1.0,1.0
14102,20140609T000000,750000.0,4.0,3.25,2050.0,5000,2.0,0.0,0.0,4.0,8.0,1370.0,680,1987.0,0.0,98112.0,47.6235,-122.29799999999999,1720.0,5000.0,1.0,3.0,1.0,1.0
14103,20140812T000000,405000.0,2.0,1.0,1090.0,10481,1.0,0.0,0.0,2.0,7.0,780.0,310,1981.0,0.0,98074.0,47.632,-122.03,1160.0,10533.0,1.0,1.0,1.0,1.0
14104,20141203T000000,521900.0,3.0,2.5,2100.0,12338,2.0,0.0,0.0,?,9.0,2100.0,?,1997.0,0.0,98072.0,47.7412,-122.16799999999999,2320.0,6257.0,0.0,2.0,1.0,1.0
14105,20140722T000000,275000.0,3.0,1.0,1000.0,8018,1.0,0.0,0.0,3.0,7.0,1000.0,?,1969.0,0.0,98034.0,47.7285,-122.198,1270.0,8000.0,0.0,1.0,1.0,?
14106,20141015T000000,600000.0,5.0,3.25,4410.0,58157,2.0,0.0,0.0,4.0,9.0,2330.0,2080,2001.0,0.0,98058.0,47.4395,-122.111,2460.0,42565.0,1.0,3.0,1.0,1.0
14107,20140519T000000,442500.0,3.0,1.75,1800.0,10200,1.0,0.0,0.0,?,8.0,1800.0,?,1967.0,0.0,98058.0,47.4496,-122.146,2140.0,10128.0,0.0,2.0,1.0,1.0
14108,20140909T000000,229950.0,2.0,1.0,920.0,7716,1.0,0.0,0.0,3.0,6.0,920.0,?,1944.0,0.0,98178.0,47.5028,-122.243,1410.0,7128.0,0.0,1.0,1.0,1.0
14109,20150120T000000,274950.0,3.0,2.0,1410.0,7265,1.0,0.0,0.0,4.0,7.0,1410.0,?,1983.0,0.0,98042.0,47.3654,-122.07600000000001,1390.0,8060.0,0.0,2.0,1.0,1.0
14110,20141107T000000,407185.0,3.0,1.75,1860.0,48076,1.5,0.0,0.0,4.0,8.0,1860.0,?,1929.0,0.0,98070.0,47.5051,-122.461,1410.0,23066.0,0.0,2.0,1.0,1.0
14111,20140709T000000,468000.0,4.0,2.5,2100.0,8400,1.0,0.0,0.0,4.0,7.0,1240.0,860,1976.0,0.0,98072.0,47.735,-122.17,1980.0,8610.0,1.0,3.0,1.0,1.0
14112,20140930T000000,450000.0,2.0,1.0,1030.0,4365,1.0,0.0,0.0,3.0,7.0,1030.0,?,1942.0,0.0,98117.0,47.6875,-122.387,1420.0,4268.0,0.0,1.0,1.0,1.0
14113,20141023T000000,219950.0,2.0,1.0,940.0,8997,1.0,0.0,0.0,5.0,7.0,940.0,?,1955.0,0.0,98022.0,47.2005,-121.999,1110.0,9126.0,0.0,1.0,1.0,1.0
14114,20150122T000000,275000.0,2.0,2.5,1340.0,5995,2.0,0.0,0.0,3.0,7.0,1340.0,?,1989.0,0.0,98028.0,47.7366,-122.23299999999999,1540.0,6616.0,0.0,3.0,1.0,1.0
14115,20150410T000000,229950.0,2.0,1.0,850.0,6000,1.0,0.0,0.0,3.0,6.0,850.0,?,1924.0,0.0,98178.0,47.4972,-122.22399999999999,1100.0,6000.0,0.0,1.0,1.0,?
14116,20141125T000000,675000.0,3.0,1.75,2130.0,4400,1.0,0.0,0.0,3.0,7.0,1430.0,700,1922.0,0.0,98102.0,47.6417,-122.325,1710.0,3300.0,1.0,2.0,1.0,1.0
14117,20150323T000000,412950.0,4.0,2.5,2430.0,6796,2.0,0.0,0.0,3.0,8.0,2430.0,?,1993.0,0.0,98058.0,47.4499,-122.12700000000001,2450.0,8400.0,0.0,3.0,1.0,1.0
14118,20150429T000000,670000.0,5.0,2.25,2290.0,39000,2.0,0.0,0.0,3.0,8.0,2290.0,?,1979.0,0.0,98052.0,47.7012,-122.12,2750.0,39900.0,0.0,2.0,1.0,1.0
14119,20140923T000000,420000.0,3.0,1.75,1230.0,10005,1.0,0.0,0.0,4.0,7.0,1230.0,?,1963.0,0.0,98008.0,47.621,-122.11399999999999,1530.0,8560.0,0.0,2.0,1.0,1.0
14120,20150113T000000,358000.0,3.0,1.5,1150.0,27319,1.0,0.0,0.0,4.0,6.0,1150.0,?,1976.0,0.0,98070.0,47.3933,-122.454,1700.0,30691.0,0.0,2.0,1.0,1.0
14121,20150424T000000,680000.0,3.0,2.5,2120.0,3600,2.0,0.0,0.0,3.0,9.0,2120.0,?,2005.0,0.0,98052.0,47.6649,-122.08200000000001,2540.0,4592.0,0.0,2.0,1.0,1.0
14122,20141104T000000,380000.0,2.0,1.0,980.0,3400,1.0,0.0,0.0,3.0,7.0,980.0,?,1923.0,0.0,98105.0,47.6688,-122.323,1200.0,3420.0,0.0,1.0,1.0,1.0
14123,20141205T000000,515000.0,3.0,2.5,2130.0,219978,2.0,0.0,0.0,?,8.0,2130.0,?,1986.0,0.0,98077.0,47.7754,-122.03200000000001,3340.0,217800.0,0.0,3.0,1.0,1.0
14124,20140819T000000,325000.0,2.0,1.0,1050.0,?,1.0,0.0,0.0,4.0,7.0,1050.0,?,1969.0,0.0,98146.0,47.5128,-122.38799999999999,1230.0,4800.0,0.0,1.0,1.0,1.0
14125,20141204T000000,875000.0,3.0,2.5,1820.0,6848,1.0,0.0,0.0,4.0,7.0,1820.0,?,1953.0,0.0,98004.0,47.6287,-122.20700000000001,2080.0,11700.0,0.0,2.0,1.0,1.0
14126,20150420T000000,426000.0,3.0,2.5,2210.0,5750,2.0,0.0,0.0,?,7.0,1710.0,500,1914.0,2000.0,98106.0,47.5525,-122.366,1350.0,5750.0,1.0,3.0,1.0,1.0
14127,20140915T000000,868500.0,5.0,2.5,2490.0,9639,1.0,0.0,0.0,4.0,8.0,1610.0,880,1959.0,0.0,98040.0,47.551,-122.22,2290.0,9958.0,1.0,3.0,1.0,1.0
14128,20140611T000000,657500.0,4.0,2.75,4140.0,24190,2.0,0.0,0.0,?,11.0,4140.0,?,2002.0,0.0,98092.0,47.3062,-122.15,3950.0,24190.0,0.0,3.0,1.0,1.0
14129,20140918T000000,366000.0,2.0,1.0,1210.0,3090,1.0,0.0,0.0,3.0,6.0,860.0,350,1926.0,0.0,98118.0,47.5532,-122.277,1210.0,3348.0,1.0,1.0,1.0,1.0
14130,20140916T000000,385000.0,2.0,1.0,1010.0,4000,1.0,0.0,0.0,?,6.0,1010.0,?,1911.0,0.0,98118.0,47.5536,-122.26700000000001,1040.0,4000.0,0.0,1.0,1.0,1.0
14131,20140908T000000,300000.0,4.0,2.0,2050.0,8750,1.0,0.0,0.0,3.0,7.0,1300.0,750,1967.0,0.0,98058.0,47.4324,-122.171,2050.0,8750.0,1.0,2.0,1.0,1.0
14132,20150320T000000,810000.0,3.0,1.75,2060.0,3300,2.0,0.0,0.0,4.0,9.0,1500.0,560,1918.0,0.0,98102.0,47.6498,-122.32,1830.0,3712.0,1.0,2.0,1.0,1.0
14133,20150417T000000,460000.0,4.0,1.75,1560.0,7200,1.0,0.0,0.0,3.0,6.0,860.0,700,1943.0,0.0,98115.0,47.7001,-122.279,1420.0,7200.0,1.0,2.0,1.0,1.0
14134,20141021T000000,459000.0,3.0,2.5,1780.0,4000,2.0,0.0,0.0,4.0,8.0,1780.0,?,1995.0,0.0,98029.0,47.5677,-122.00299999999999,1730.0,4000.0,0.0,2.0,1.0,1.0
14135,20150319T000000,260000.0,3.0,1.75,1460.0,10000,1.0,0.0,0.0,4.0,8.0,1460.0,?,1967.0,0.0,98092.0,47.342,-122.195,1930.0,14175.0,0.0,2.0,1.0,1.0
14136,20141112T000000,557865.0,4.0,2.5,3030.0,6813,2.0,0.0,0.0,?,9.0,3030.0,?,1987.0,0.0,98074.0,47.6296,-122.029,2310.0,8682.0,0.0,3.0,1.0,1.0
14137,20150420T000000,295000.0,4.0,1.0,980.0,3000,1.5,0.0,0.0,4.0,7.0,980.0,?,1914.0,0.0,98144.0,47.5892,-122.31200000000001,1525.0,3000.0,0.0,1.0,1.0,1.0
14138,20140905T000000,375000.0,4.0,2.25,1450.0,7245,1.0,0.0,0.0,5.0,7.0,1450.0,?,1950.0,1983.0,98133.0,47.7643,-122.34299999999999,1660.0,7800.0,0.0,2.0,1.0,1.0
14139,20140620T000000,2110000.0,3.0,2.25,3230.0,17833,2.0,0.0,0.0,4.0,9.0,3230.0,?,1973.0,0.0,98006.0,47.5683,-122.18799999999999,3690.0,17162.0,0.0,2.0,1.0,1.0
14140,20140819T000000,307300.0,2.0,2.0,1520.0,1020,3.0,0.0,0.0,?,7.0,1520.0,?,1999.0,0.0,98133.0,47.7292,-122.34299999999999,1500.0,1245.0,0.0,2.0,1.0,1.0
14141,20140827T000000,225000.0,4.0,1.0,1410.0,7000,1.5,0.0,0.0,3.0,7.0,1410.0,?,1963.0,0.0,98032.0,47.3767,-122.287,1540.0,7000.0,0.0,1.0,1.0,1.0
14142,20141107T000000,290000.0,3.0,1.75,1390.0,13200,2.0,0.0,0.0,?,7.0,1390.0,?,1979.0,0.0,98045.0,47.4429,-121.771,1430.0,10725.0,0.0,2.0,1.0,1.0
14143,20141120T000000,690000.0,4.0,2.0,2230.0,5000,1.5,0.0,0.0,4.0,7.0,1510.0,720,1922.0,0.0,98144.0,47.5772,-122.292,2140.0,5000.0,1.0,2.0,1.0,1.0
14144,20140705T000000,825000.0,4.0,2.25,2110.0,12653,2.0,0.0,0.0,4.0,8.0,2110.0,?,1972.0,0.0,98040.0,47.536,-122.225,2350.0,10980.0,0.0,2.0,1.0,1.0
14145,20140702T000000,645000.0,3.0,1.75,2270.0,11472,1.0,0.0,0.0,4.0,7.0,1370.0,900,1956.0,0.0,98177.0,47.7057,-122.374,2270.0,8340.0,1.0,2.0,1.0,1.0
14146,20150217T000000,590000.0,4.0,2.25,2530.0,10611,1.0,0.0,0.0,5.0,8.0,1320.0,1210,1977.0,0.0,98006.0,47.5698,-122.132,2530.0,10125.0,1.0,2.0,1.0,1.0
14147,20140725T000000,667000.0,5.0,2.0,1900.0,5470,1.0,0.0,0.0,3.0,7.0,1180.0,720,1930.0,1965.0,98105.0,47.6666,-122.303,1300.0,3250.0,1.0,2.0,1.0,1.0
14148,20140925T000000,664000.0,4.0,2.5,2390.0,8432,2.0,0.0,0.0,?,9.0,2390.0,?,1998.0,0.0,98074.0,47.6027,-122.024,2710.0,7417.0,0.0,2.0,1.0,1.0
14149,20150428T000000,452100.0,4.0,2.5,3160.0,6540,1.0,0.0,3.0,3.0,8.0,1580.0,1580,1959.0,0.0,98178.0,47.5037,-122.24,1990.0,7090.0,1.0,3.0,1.0,1.0
14150,20141202T000000,290000.0,2.0,1.0,900.0,2728,2.0,0.0,0.0,3.0,7.0,900.0,?,1998.0,0.0,98144.0,47.5877,-122.29799999999999,900.0,2728.0,0.0,1.0,1.0,1.0
14151,20150422T000000,950000.0,3.0,3.0,3610.0,17483,2.0,0.0,2.0,4.0,8.0,3610.0,?,1954.0,0.0,98146.0,47.4852,-122.35700000000001,2230.0,12600.0,0.0,3.0,1.0,1.0
14152,20150130T000000,662500.0,3.0,2.0,2070.0,4200,1.5,0.0,0.0,4.0,7.0,1670.0,400,1906.0,0.0,98103.0,47.6624,-122.333,1490.0,4560.0,1.0,2.0,1.0,1.0
14153,20140702T000000,475000.0,4.0,2.5,1850.0,5444,2.0,0.0,0.0,5.0,7.0,1850.0,?,1981.0,0.0,98034.0,47.7227,-122.16,1540.0,5000.0,0.0,3.0,1.0,1.0
14154,20140915T000000,450000.0,3.0,1.5,1440.0,9711,1.0,0.0,0.0,?,7.0,1140.0,300,1956.0,0.0,98028.0,47.7394,-122.25200000000001,1590.0,9711.0,1.0,2.0,1.0,?
14155,20140707T000000,538250.0,3.0,2.25,2590.0,15229,2.0,0.0,3.0,?,8.0,2590.0,?,1984.0,0.0,98198.0,47.3948,-122.325,2590.0,15229.0,0.0,2.0,1.0,1.0
14156,20140505T000000,329950.0,2.0,1.0,1140.0,5250,1.5,0.0,0.0,4.0,6.0,1140.0,?,1949.0,0.0,98133.0,47.731,-122.34100000000001,1450.0,5250.0,0.0,1.0,1.0,1.0
14157,20150122T000000,1103990.0,4.0,3.5,2760.0,5040,2.0,0.0,2.0,3.0,9.0,2760.0,?,1955.0,2005.0,98117.0,47.6756,-122.40100000000001,2370.0,5760.0,0.0,4.0,1.0,1.0
14158,20141020T000000,307000.0,5.0,1.5,1310.0,4800,1.5,0.0,0.0,3.0,6.0,1110.0,200,1929.0,0.0,98106.0,47.5545,-122.365,960.0,4800.0,1.0,2.0,1.0,?
14159,20140610T000000,433000.0,3.0,1.75,1870.0,7189,1.0,0.0,0.0,3.0,7.0,1270.0,600,1959.0,0.0,98118.0,47.5412,-122.27,1780.0,6200.0,1.0,2.0,1.0,?
14160,20150114T000000,212000.0,3.0,2.25,1900.0,18000,1.0,0.0,0.0,4.0,7.0,1280.0,620,1968.0,0.0,98023.0,47.3251,-122.354,1920.0,15000.0,1.0,2.0,1.0,1.0
14161,20140908T000000,750000.0,5.0,2.75,2860.0,6000,2.5,0.0,0.0,4.0,8.0,2380.0,480,1902.0,0.0,98144.0,47.5906,-122.316,2240.0,6000.0,1.0,3.0,1.0,1.0
14162,20141125T000000,279000.0,3.0,2.0,1640.0,5650,1.0,0.0,0.0,3.0,7.0,1640.0,?,2003.0,0.0,98042.0,47.3736,-122.13,2250.0,5488.0,0.0,2.0,1.0,1.0
14163,20140611T000000,476000.0,3.0,1.0,1140.0,5500,1.5,0.0,0.0,4.0,6.0,1140.0,?,1908.0,0.0,98199.0,47.6606,-122.395,1690.0,4400.0,0.0,1.0,1.0,1.0
14164,20150326T000000,368000.0,5.0,1.75,2590.0,9394,1.0,0.0,0.0,4.0,7.0,1390.0,1200,1963.0,0.0,98198.0,47.3941,-122.307,2580.0,9049.0,1.0,2.0,1.0,1.0
14165,20141015T000000,228950.0,4.0,3.0,2160.0,5200,1.0,0.0,0.0,3.0,7.0,1320.0,840,1978.0,0.0,98042.0,47.3627,-122.09100000000001,1460.0,5144.0,1.0,3.0,1.0,1.0
14166,20140618T000000,568450.0,5.0,3.5,3260.0,58806,2.0,0.0,0.0,4.0,8.0,3260.0,?,1969.0,0.0,98042.0,47.3703,-122.15899999999999,1810.0,17927.0,0.0,3.0,1.0,1.0
14167,20140605T000000,619000.0,4.0,1.75,1660.0,3800,1.5,0.0,0.0,?,7.0,1660.0,?,1926.0,0.0,98115.0,47.6883,-122.314,1660.0,3767.0,0.0,2.0,1.0,1.0
14168,20140729T000000,275000.0,3.0,2.25,1640.0,6044,2.0,0.0,0.0,3.0,7.0,1640.0,?,1996.0,0.0,98002.0,47.2844,-122.205,1600.0,7418.0,0.0,2.0,1.0,1.0
14169,20141027T000000,321500.0,4.0,2.5,2620.0,5457,2.0,0.0,0.0,3.0,8.0,2620.0,?,2003.0,0.0,98001.0,47.3148,-122.27,2740.0,5816.0,0.0,3.0,1.0,1.0
14170,20140508T000000,230000.0,3.0,1.75,950.0,6000,1.0,0.0,0.0,?,6.0,790.0,160,1939.0,0.0,98108.0,47.5271,-122.316,1360.0,6000.0,1.0,2.0,1.0,1.0
14171,20150128T000000,179500.0,3.0,1.0,900.0,8100,1.0,0.0,0.0,4.0,6.0,900.0,?,1959.0,0.0,98002.0,47.2866,-122.221,1000.0,7830.0,0.0,1.0,1.0,1.0
14172,20140818T000000,460000.0,3.0,2.25,1650.0,7313,1.0,0.0,0.0,3.0,7.0,1220.0,430,1975.0,0.0,98011.0,47.7375,-122.194,1690.0,7252.0,1.0,2.0,1.0,1.0
14173,20150226T000000,286000.0,3.0,2.5,1800.0,3980,2.0,0.0,0.0,?,7.0,1800.0,?,2006.0,0.0,98042.0,47.4006,-122.162,2580.0,4307.0,0.0,3.0,1.0,1.0
14174,20141031T000000,427500.0,3.0,1.0,1480.0,4200,1.5,0.0,0.0,3.0,7.0,1480.0,?,1925.0,0.0,98122.0,47.6147,-122.29799999999999,1460.0,3600.0,0.0,1.0,1.0,1.0
14175,20140522T000000,400000.0,3.0,1.0,1040.0,6250,1.0,0.0,0.0,?,7.0,1040.0,?,1942.0,0.0,98136.0,47.5526,-122.385,1770.0,6250.0,0.0,1.0,1.0,1.0
14176,20140624T000000,675000.0,3.0,3.5,2300.0,5611,1.0,0.0,0.0,3.0,8.0,2300.0,?,2004.0,0.0,98053.0,47.7122,-122.02600000000001,2170.0,5926.0,0.0,4.0,1.0,1.0
14177,20150226T000000,350000.0,3.0,1.0,2480.0,8906,1.0,0.0,0.0,3.0,7.0,1240.0,1240,1969.0,0.0,98118.0,47.5366,-122.289,1800.0,8906.0,1.0,1.0,1.0,?
